image_id,source_dataset,source_path,perceptual_hash,duplicate_group_id,source_label,pawphile_condition_label,pawphile_finding_label,label_type,label_quality,clinical_validation,split,body_region,dog_id,tier,exclusion_reason
5d8dc6de-8d87-4acb-9ec5-7601034e8629,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\ringworm-67-_jpg.rf.8a814681bc29ff2c0e52c7d9da4aabea.jpg,738,980e73ad-4d5e-496c-9714-a828232ff5d5,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
85850c0a-5fb4-4624-9c08-4a9b233fe110,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\ringworm-82-_jpg.rf.827dc9610b8e8cef0845bb6c1c7de10d.jpg,738,980e73ad-4d5e-496c-9714-a828232ff5d5,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
58442e23-f424-47fc-87cf-7c0aa7843139,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog210625_01_02_28\pic3.jpg,738,980e73ad-4d5e-496c-9714-a828232ff5d5,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic3.jpg,D,Perceptual Duplicate / Augmentation Leakage
be99c283-4a69-4a2b-9085-d651605b4643,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog210706_01_02_06\pic4.jpg,738,980e73ad-4d5e-496c-9714-a828232ff5d5,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic4.jpg,D,Perceptual Duplicate / Augmentation Leakage
bd1f64c0-ddca-4c46-a4d5-b62d00ab21f7,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_407_jpg.rf.5e1ed60da0a1a732519d6abe0aa911f6.jpg,1371,98207640-f1d3-4656-9a22-c874b44851b8,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
705f819b-fb25-4a92-a5d6-8b073cc02249,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_407_jpg.rf.da8e3fc444461d66a30d068ae5a1180d.jpg,1371,98207640-f1d3-4656-9a22-c874b44851b8,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
5992612b-eafa-4035-a1cc-ff20ce401b27,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_407_jpg.rf.ff2769eeb3f592a8c2033ee63213c421.jpg,1371,98207640-f1d3-4656-9a22-c874b44851b8,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
65ceda9c-fb4b-414b-b337-5d089192cf8e,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Hypersensitivity\B9781416056638000070_f007-029-9781416056638_jpg.rf.55a8e239097205d3a2a58edf342aec15.jpg,1371,98207640-f1d3-4656-9a22-c874b44851b8,Hypersensitivity,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
d807c8d1-6698-4db6-bb4a-9fce27e40a6b,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\R33_png_jpg.rf.437f34f3cd1329084f332a4511a5c37e.jpg,1371,98207640-f1d3-4656-9a22-c874b44851b8,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
44dfb10c-3170-4fe7-a400-d483bd31783b,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Healthy\pic52_jpg.rf.658430b894f653db37ef7db132d769c5.jpg,638,9859824b-9615-4fef-90fe-946b160eb210,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
305d24ae-a98d-494a-838f-4e469ef1e258,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\ringworm-117-_jpg.rf.4c332d6f5fa12f03e6efda02019dc7b0.jpg,638,9859824b-9615-4fef-90fe-946b160eb210,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
dbefa6ef-15af-4c69-abdb-4f053a53b8d5,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_262_jpg.rf.2324a4af3620e11e738270664303f537.jpg,638,9859824b-9615-4fef-90fe-946b160eb210,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
0a07488b-0cb7-4f4a-9e40-feec40604ce6,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_398_jpg.rf.fdda68cf30f963e637483d9363fe17a1.jpg,638,9859824b-9615-4fef-90fe-946b160eb210,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
eac8a14e-1c8f-4519-9181-c9b26465095c,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\images-51_jpg.rf.571cc7c3f473de9d910a1341949b142c.jpg,638,9859824b-9615-4fef-90fe-946b160eb210,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
a5d88d82-6c30-4159-8b80-36148dfe5318,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\bacterial dermatosis\bacterial6_jpg.rf.f9a6f3fbff797cf493167fb0ce4560fd.jpg,1420,985ac96e-9761-4c07-afdf-6032b8c25cc3,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
5eacd6ea-7a10-4fce-9fe5-6eab33074dee,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_320_jpg.rf.5e90f7a6070614c73900c327e655fd3d.jpg,1420,985ac96e-9761-4c07-afdf-6032b8c25cc3,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e8440671-02bb-4819-9402-de52eb26b47a,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_320_jpg.rf.98c04ac47311c1a96bccd15479e59adc.jpg,1420,985ac96e-9761-4c07-afdf-6032b8c25cc3,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
4d65b8da-96db-472f-a64f-c4564ad58c85,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\scabies_91_png_jpg.rf.51fe6995cf07e2e8980a0bc4e867db48.jpg,1420,985ac96e-9761-4c07-afdf-6032b8c25cc3,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
23b72374-3b92-49d1-b30a-7c54d5834de0,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\1000010749_x16_jpg.rf.d46988b74c1a47fab722af8b886a1924.jpg,1420,985ac96e-9761-4c07-afdf-6032b8c25cc3,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
b2f80fed-8c06-4d94-9a80-95d076ac42cc,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\6D4F94F0-A463-4F97-9E69-32C7C4493054_jpeg_jpg.rf.7642a53724795c6adc922fadc13ad745.jpg,1420,985ac96e-9761-4c07-afdf-6032b8c25cc3,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
5f34951b-77d0-4dc3-adef-33653faadd6f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\NEWR9_jpeg_jpg.rf.17bf6e03bfc2703e97f1a7eea61b32ee.jpg,1420,985ac96e-9761-4c07-afdf-6032b8c25cc3,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
ef86022e-7844-48b3-8e6a-8b479c31e5bf,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Dermatitis\Bacterial_Image_2_jpg.rf.86d874470a1a2e629cf49fbcd3cf2b31.jpg,1073,9863da8c-757c-4f7f-8db6-67e0f4dacbaa,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
8bed8ba8-837c-4ba6-a52e-6d09c667174a,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Dermatitis\Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000626_png_jpg.rf.d165f2ae3428708b9dfa0b42ec04e192.jpg,1073,9863da8c-757c-4f7f-8db6-67e0f4dacbaa,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
f7ff8cf9-f8a5-4f89-a247-a4c3ad7c7a70,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_28_jpg.rf.95fa1e0b474871734ea88401d157aef7.jpg,1073,9863da8c-757c-4f7f-8db6-67e0f4dacbaa,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
f64a1a61-6853-46a0-ad5f-e6cf1f1ab8e3,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_297_jpg.rf.e1b563f0796d5cbb10fd1904b0d902e8.jpg,1073,9863da8c-757c-4f7f-8db6-67e0f4dacbaa,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e1bef2cc-8dce-4d53-9696-f38a6c4f579d,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000625_png_jpg.rf.00b2407b54625d8ff34ba8b789c23341.jpg,1073,9863da8c-757c-4f7f-8db6-67e0f4dacbaa,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
f1077bfd-80cc-4854-9bb9-2b7931845b98,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\Dog211009_09_02_17\pic0.jpg,1073,9863da8c-757c-4f7f-8db6-67e0f4dacbaa,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic0.jpg,D,Perceptual Duplicate / Augmentation Leakage
6bf1fbc6-cdb8-498d-bd36-df3ada47c0ee,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_392_jpg.rf.ab6fdba95f2025c532130e0d94b42b2a.jpg,694,98779fdf-ea3e-4929-87a2-9f4e3098c77d,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
ed41b3c9-4789-441f-85e4-c4bf2203e7e1,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\NEWR57_jpeg_jpg.rf.10008cca9f2de07fdd4c652d85a61043.jpg,694,98779fdf-ea3e-4929-87a2-9f4e3098c77d,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
96b45196-cc5a-43f6-a832-3e842336291f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Hypersensitivity\B9781416056638000070_f007-046-9781416056638_jpg.rf.72b774c14004066a1e81aaf3f5467f90.jpg,184,98ba68a4-16bb-4527-9163-3b3b7c79bcb6,Hypersensitivity,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
3e196c22-3df5-4492-bde9-7bd28262fa16,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\P34_png_jpg.rf.fb29a87d38083e66a52a213f7e47c89b.jpg,797,98c2a179-28f8-4273-9581-a64954680115,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
cc4f91d2-65b5-4780-be50-58dcf1428481,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_inf_9_jpg.rf.fc20c27a83a7dc4bdae4b2338a2de965.jpg,797,98c2a179-28f8-4273-9581-a64954680115,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
aca9ae06-18c4-4f3d-918e-6eb9141b09b2,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_339_jpg.rf.b841383c4bfd52d3d90898605f473a76.jpg,797,98c2a179-28f8-4273-9581-a64954680115,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
9e92ac10-e304-48ba-a170-b45573cdc8f7,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_350_jpg.rf.087f5afd215adf0b2bce4056327a3dcf.jpg,797,98c2a179-28f8-4273-9581-a64954680115,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
9b38c8f0-e2dc-4c0c-992a-e7a29911d6f2,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_train_9_jpg.rf.bd7d915fd1fd9a206b757aa145fc75d3.jpg,797,98c2a179-28f8-4273-9581-a64954680115,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e8c122c8-d8b3-4ce2-8190-c6be69cb5722,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\hot-spots-suck_00043_jpg.rf.2cb91f79628758508cf7fdd0bc13a332.jpg,797,98c2a179-28f8-4273-9581-a64954680115,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
babb4bbc-be0f-4fc4-98d1-38e7efb15e25,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\Image_7_jpg.rf.6c914c1a155d800b0fc2a20b2289f885.jpg,797,98c2a179-28f8-4273-9581-a64954680115,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
41cd396b-59d2-454d-871e-f26adebd805f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\R49_png_jpg.rf.f3e3ade053c3dafbda57a063cc252004.jpg,797,98c2a179-28f8-4273-9581-a64954680115,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
8eb9f6fa-bf8e-425d-9c60-bf7140fea958,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_392_jpg.rf.b295a95bb9d3c63a753bca2ab4b7de7e.jpg,1414,98cde53d-0c19-4a64-99c5-b6d5ba3f7a39,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
236c010b-1722-49d0-a597-41abe16ab116,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\436642085_969088174572761_2046691789216935979_n_jpg.rf.0891642313ae59f5dd4a316bc90493ec.jpg,1414,98cde53d-0c19-4a64-99c5-b6d5ba3f7a39,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
27e682cd-fa1c-485e-988c-6a83ecd758f5,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Fungal_infections\fung5_jpg.rf.fe46c9756b31d9ff524f8d02568d2d83.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
18f53a7a-e797-4d05-ab9f-359a7437ab70,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\hypersensitivity dermatitis\hypersensitivity_98_jpg.rf.d5f5e82351d516bb3de3ad69b6d98996.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
041485d1-3bd7-4112-9bd1-1bac9a86f629,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_228_jpg.rf.cd52075ce67fe06a80874a9ba4e55569.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
f5572a7a-6107-4c06-852e-db60e9aae960,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_inf_12_jpg.rf.bfd1dd2f4104f2ff5bc21539cedbc808.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
fe3c3bf8-c034-4d44-8075-5a018d6458f9,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_inf_8_jpg.rf.900749cc935e608b56b2bb5e7b792650.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e153c110-5478-4142-9f5a-a2356801d67b,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_288_jpg.rf.0d405a6c463c1699d3faa8ebdfb6fbc1.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
cb416702-ca05-4b89-8b6e-ad647b076a55,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_288_jpg.rf.7b49e70ab3c45169e9481d6a588043b6.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
6c56fe21-cd61-443c-b6cb-10a207cd4660,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_71_jpg.rf.b4e0074e213b230c1aff9e58a16b384c.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e81afef3-bd70-4640-acf9-2ccd57c74c33,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\2024-05-13-165139_jpg.rf.bb3ff04f9b0a6ff19c980398dbc46137.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
6d4f4d2e-7b56-4923-bd7c-da56df3d31e3,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Fungal_infections\fung5_jpg.rf.37bc9e9f0cdac292fff884c78d5d8b74.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
6ed47a7d-b52d-45da-89ef-a0b9d57c9e95,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Fungal_infections\fung5_jpg.rf.841bee9f4e53f1b14499b6d63b3dd575.jpg,1387,9919e247-6a79-42e0-8803-2aadd53d6042,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
0be87393-1734-4bf2-967c-9997ef9df967,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\R12_png_jpg.rf.57080d219c676311bab9fd1285a7904f.jpg,405,9920f00f-6a93-4889-95ea-79eb7773fa03,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
